Name,GPU Name,Architecture,Foundry,Process Size,Transistor Count,Die Size,Release Date,Generation,Base Clock,Boost Clock,Memory Clock,Memory Size,Memory Type,Memory Bus,Memory Bandwidth,Shading Units,TMUs,ROPs,Compute Units,L0 Cache,L1 Cache,L2 Cache,L3 Cache,Pixel Rate,Texture Rate,Floating Point Performance 32-bit,Floating Point Performance 64-bit,TDP,DirectX,OpenGL,Vulkan,Shader Model,SMM Count,SM Count,Tensor Cores,RT Cores
GeForce GTX 860M,GK104,Kepler,TSMC,28.0,3540000.0,294.0,2014-03-10 00:00:00,GeForce 800M,797.0,915.0,1250.0,2048.0,DDR5,128.0,80.0,1152.0,96.0,16.0,,,16.0,0.25,,21.96,87.84,2108.0,87.84,75.0,12,4.6,1.2.175,6.0,,,,
GeForce GTX 870M,GK104,Kepler,TSMC,28.0,3540000.0,294.0,2014-03-12 00:00:00,GeForce 800M,941.0,967.0,1250.0,3072.0,DDR5,192.0,120.0,1344.0,112.0,24.0,,,16.0,0.375,,27.08,108.3,2599.0,108.3,100.0,12,4.6,1.2.175,6.0,,,,
GeForce GTX 880M,GK104,Kepler,TSMC,28.0,3540000.0,294.0,2014-03-12 00:00:00,GeForce 800M,954.0,993.0,1250.0,8192.0,DDR5,256.0,160.0,1536.0,128.0,32.0,,,16.0,0.5,,31.78,127.1,3050.0,127.1,122.0,12,4.6,1.2.175,6.0,,,,
GeForce GTX 970M,GM204,Maxwell 2.0,TSMC,28.0,5200000.0,398.0,2014-10-07 00:00:00,GeForce 900M,924.0,1038.0,1253.0,3072.0,DDR5,192.0,120.3,1280.0,80.0,48.0,,,48.0,1.5,,49.82,83.04,2657.0,83.04,,12,4.6,1.3,6.0,10.0,,,
GeForce GTX 970M,GM204,Maxwell 2.0,TSMC,28.0,5200000.0,398.0,2014-10-07 00:00:00,GeForce 900M,924.0,1038.0,1253.0,6144.0,DDR5,192.0,120.3,1280.0,80.0,48.0,,,48.0,1.5,,49.82,83.04,2657.0,83.04,,12,4.6,1.3,6.0,10.0,,,
GeForce GTX 980M,GM204,Maxwell 2.0,TSMC,28.0,5200000.0,398.0,2014-10-07 00:00:00,GeForce 900M,1038.0,1127.0,1253.0,8192.0,DDR5,256.0,160.4,1536.0,96.0,64.0,,,48.0,2.0,,72.13,108.2,3462.0,108.2,,12,4.6,1.3,6.0,12.0,,,
GeForce GTX 980M,GM204,Maxwell 2.0,TSMC,28.0,5200000.0,398.0,2014-10-07 00:00:00,GeForce 900M,1038.0,1127.0,1253.0,8192.0,DDR5,256.0,160.4,1536.0,96.0,64.0,,,48.0,2.0,,72.13,108.2,3462.0,108.2,,12,4.6,1.3,6.0,12.0,,,
Jetson TK1,GK20A,Kepler 2.0,TSMC,28.0,,,2014-10-15 00:00:00,Tegra,756.0,951.0,467.0,2048.0,DDR3,64.0,7.472,192.0,8.0,4.0,,,16.0,0.125,,3.804,7.608,365.2,11.41,8.0,12,ES 3.1,1.3,6.0,,,,
Quadro K100M,GK107,Kepler,TSMC,28.0,1270000.0,118.0,2014-08-22 00:00:00,Quadro Kepler-M,851.0,851.0,900.0,2048.0,DDR3,64.0,14.4,192.0,16.0,8.0,,,16.0,0.125,,3.404,13.62,326.8,13.62,35.0,12,4.6,1.2.175,6.0,,,,
Quadro K200M,GK107,Kepler,TSMC,28.0,1270000.0,118.0,2014-08-22 00:00:00,Quadro Kepler-M,745.0,745.0,900.0,2048.0,DDR3,64.0,14.4,192.0,16.0,8.0,,,16.0,0.125,,2.98,11.92,286.1,11.92,35.0,12,4.6,1.2.175,6.0,,,,
Quadro K2200M,GM107,Maxwell,TSMC,28.0,1870000.0,148.0,2014-07-19 00:00:00,Quadro Kepler-M,1150.0,1150.0,1253.0,2048.0,DDR5,128.0,80.19,640.0,40.0,16.0,,,64.0,2.0,,18.4,46.0,1.472,46.0,65.0,12,4.6,1.3,6.0,5.0,,,
